path,sha256_before,classification,lfs_tracked
output/rm2_actor_type/tables/actor_type_by_goals.csv,38b9e863e7a5e6231f5a15bbbd4b8ecaeab62afc6881d0cb4c8306dce66133d4,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_type_by_target.csv,4569e5bff47314cb7c9b61e5f0d33909e39d5847846d5bc99eb861ec5857f570,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_type_edges_analysis.csv,8e0e2081409921900378b8f8f588ebd71690b66df83c9c63b617a4fe2172a0c0,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_type_gephi_input_audit.csv,6333f339b45856451129b8b395723353e85f3ea83680d1eee012fa986e4b8bcd,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_type_gephi_validation_report.csv,ca04e9cf8f25e0b2bf6aea61072af9f4476267c73e6e36f32b5e491295fb6a9f,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_type_goals_pooled.csv,9798aac97045f07abe0638f521f84a9f27b34bea3dfd5cac8df9033ec1bd621b,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_type_network_position_matrix.csv,7c2af6e66791d81a6a5834b929d304d0c3faf154a813a4310467a91feb184f7f,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_type_summary.csv,d727dd03c67caa9fe73fd2e44824df1c765b26944bd2bc76bed3fbb13ee30b1b,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_type_universe_summary.csv,4bfd884ec9b93caed6d2a51296cbd4c2562fbea770f95d68da949604628f6f94,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/actor_universe_audit.csv,ff1bcbe6f5959f53b3dc6fe4751182d0de669310c40dbbd9d7f04ff7acca1463,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/community_actor_summary.csv,af0db049761e1ee1c6b1ea1b4dd37c40aac11592ec77afff2a6a4512a4fb2ad4,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/gephi_lcn_edge_integrity_audit.csv,9a788457a8ba2a26e5d4a00466493561bc2474370c351ca98a804887de744647,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/hcc_alignment_coverage.csv,f8b89223cdf1f518b5d382f766e13ffd050a5b531a8dcaf2b2db2da24b8bf108,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/hcc_association_ambiguity_summary.csv,269d972b00888f2cb7f1aa73d3ecf19839e79878e93efc8f5e0530920454130d,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/individual_actor_candidates.csv,7a6ad567afc73040fdca69c741e78ce748a19920ced77db48beacd45cd85d4bc,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/individual_actor_summary.csv,022cb12fd516f834e5c8a3835fd4b9591a9cb4cf5de9d43263a7df2d4ce4886a,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/individual_hcc_association.csv,b45e91508624607e495ed0aef99c506d90fcc1080d0a54510597b5bd689a1be8,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/lcn_actor_type_edge_summary.csv,ed825fb5a01134b17449b8cce268af4232eeaac29a1cb0168b18677654921ef1,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/lcn_actor_type_summary.csv,4f8c01c681c9ac543ec1fb1c614be0b3f73a2dda12acef74945df7390ac508f3,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/mass_actor_exposure.csv,b70ad6270c2bd067b32d6fe91ddf18c55c13cfae9ca4f21499ec64ca55b04bf7,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/mass_comment_hcc_alignment.csv,00bc9afdbdebfdfb801896009c79f3d6143f853723b3e3e6929a85d6d55d52e1,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/mass_hcc_association.csv,2232082e68e1b7ce2ef1a81a136eeb8d5aa3fe5048d4395a9d243f6e8bef48f7,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/method_thresholds.csv,1b47ffb99ed6947b129f25bdb12fd32e1f4e2f6a4e21a2262080ede837929298,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/reply_validation_audit.csv,45238c2c763bb552832f5d5718290e3dd8ce7ef97608fce8c55663933affbeda,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/three_dimensions_typology_account.csv,1a36174a525e25e7ae28273d52ff76f9fad4b535c4d0bde996d5c8f27bdf1a0e,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/tables/three_dimensions_typology_hcc.csv,af0db049761e1ee1c6b1ea1b4dd37c40aac11592ec77afff2a6a4512a4fb2ad4,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_account_count.png,14f0fde2881272b2369c5c32dfc64121a3e342b857a0d895729a9d5e8ac2b8a0,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_by_account_goal_orientation.png,d1ffc54c985fc96a828f28aaae62aa8f8e4fd78209f30e95d7e8db2301ddacb6,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_by_evaluable_account_goals.png,2ee1d88745495e7555fd069c0d0c131d7495b8a90bad3c20aaaaec65dafabcec,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_comment_count.png,6f30337793770018bb6baaa29dc0348160c3e3a17c82c8405c185c9e6c5210ae,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_distribution_accounts_absolute.png,2a2b3f25a4c672e1625a347ab34b30b7bd6645e7817352a0c75a671c65d3cb29,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_distribution_accounts_percentage.png,5829e40968f3d3ae082842da0cd4e154dfb5be9a590721b240b96c0101cae460,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_distribution_comments_absolute.png,de2e5b2a482d42c0095ea2e86ca348ee68dc171d2201a3068801980934cf706f,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_distribution_comments_percentage.png,857d34d8420c87a3e6335e3ca0f9e9e3290c809ed9ee14ce4e0ac56cb6dd9968,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/actor_type_network_position_stacked.png,738ca3ce9e8d9e4732be0bd47f714ee1a322e98068c7e5f18c0535d3cdae452b,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/alignment_coverage_by_hcc.png,0081afa577544fcc840bf2883c0bf0535a0f6095e7221f5d54e0d14a67cf94eb,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/community_mass_sentiment_alignment.png,90ac126f77e480cf509fa664c6b4eea7b3349ea94a1bb7184ebb1795b9574131,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/hcc_association_status_distribution.png,978806f0bb18eec2c3778f83a9df58609244cc0042a001d179353422c458a49f,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/individual_hcc_association.png,a1b32841b1eb634137e3a3103de9d27a1c3699c5f16baf800fc272b6e1f014a9,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/lcn_edge_count_by_actor_type_pair.png,0feb097bfe67929f2991ade3d0bb43e73a8b4863de33ef12b4f18318b0754a03,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/lcn_edge_weight_by_actor_type_pair.png,6831a4cb73935714b72951bb918e33abb2831ea9e5ff606955b1b5080cd3a91d,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/mass_association_by_hcc.png,dda88b57d4eaa19a3190689cda5034756f737d8c0904ab2521ebb1dfa78f1bca,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/mass_exposure_level_distribution.png,979d4be83ec912f9ac6e531215652fc270fc4cb8249f7c03bd17d22957f7fec1,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/mass_exposure_sentiment_distribution.png,7f2c41e258c2e2d963c0d02bc137f3216dd927a89790d692af96b076ebb3bb9c,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/pooled_goal_orientation_by_actor_type.png,d0f46f9481216281c681d080bf19e557eaca8601e2565ca947a519c071ae9135,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/pooled_sentiment_distribution_by_actor_type.png,65a6b453563156bfeeea36b53c14b53c115183415fe7bc1d7f7525ae6edd47f4,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/reply_validation_status_distribution.png,72b0e7f0c57d5374fe3570e4104790c7df4cf196710dc34e641f83561b3e1aa2,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_actor_type/visualisasi/three_dimensions_actor_target_goal_heatmap.png,28dcd64151328af4d7dd20c41d7ea75eb193972593c03e31f5af1e182d704eee,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_by_actor_pair.csv,015fba45f5e727d3e8792b8cc76e73f66317b19eff3c01d88a6ce3d84adf2aa4,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_by_brand.csv,97ab454741d0ec0c213146533b6eec5a5080b0280fe31d9e8e40f8b9769e0fd0,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_by_category.csv,2f0a791ac703b0948c181422366baf77cdd1e94c102713f3b2fb9167aa036bad,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_by_hcc.csv,c5b58c47139ca76bf1ec65d3471e6cedc690407b9cca8f49caa63116c0d60da7,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_community_mass_network_overlap.csv,8230380806cfcd5c5afbadacb8ff537dfb8d66d32a5805478f375b00a415cddb,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_integrity_report.csv,70f1ba25c39b6f6112965202ea9b8e4fa02c9ab6129c4dc975cc6c47e2040a40,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_pairs_all.csv,94a3f32bafd1468abbde38c4d0495ba558f11a4b2022b666fd6d45e6323e318c,FROZEN_RESEARCH_ARTIFACT,True
output/rm2_comment_similarity/comment_similarity_run_manifest.json,9d7f3d9a7e147fc26d69dbe55420847bd068d8fb0de90c116bbae3b88cea8965,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_same_vs_cross_account.csv,387eba8e8d51f3e9858245ab6b06b75d3df047bd244be4bb0e86d9a1c272aa3f,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_same_vs_cross_video.csv,afd32c9553741023542c17fbdb6d3270d0ede0cace6718729e0a65f6b1a29909,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_summary.csv,364eb55db52c9cf4e5236bbb0038ec9efc6f089bebb26cc36031c06a73139c8e,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_threshold_audit.csv,ec5faca88abcea3ab4a2bc362355b4b7d974c5ba5491b9762f2db8f5a0c2e418,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/comment_similarity_threshold_manual_audit.csv,cfea8441014d074e0b67e90f5505cf6d737bd57467c621a94a088618e5949221,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/exact_duplicate_comment_group_members.csv,2abd4e43930e6878ee97e150ebe790334736c615ea5d5afe94b16f35313a6800,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/exact_duplicate_comment_groups.csv,018ea6b48d3cb365bace96b93131f8722313d402d00cf2117ab1ce7ebc3b8d20,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/near_similar_comment_cluster_members.csv,ac2cd03697304735c5cce2825ca8804286b0fc621d49f0bfcfc522a543773c49,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/near_similar_comment_clusters.csv,d1cfe5e071dfec07d418cb72ec0aa5a290e571277f0ad1f0b177e8d48bc397f1,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/presentation/ppt_comment_similarity_example_members.csv,77e50733a8da7b3e51541d745bd28add6d8ede3c3b3dde60558741fbfb2de5f3,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/presentation/ppt_comment_similarity_examples.csv,3628cfe1f4af9bbc7f7964fd7fcacf4e3bac79d49a0e15020be84e3e94c774d0,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/presentation/ppt_comment_similarity_examples.md,70d614ee0e9a42708aebc77729529beee2f9815931e9dadbd2215139a406b46f,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_comment_similarity/presentation/ppt_comment_similarity_manual_review.csv,1805e2b36cb531b25d1cd8d9df16e75ffe5f455e6b8799610c711e4ad09c9527,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/FINAL_SENTIMENT_ANALYSIS_INTEGRITY.csv,e04c8725134efd0dcb5d90e31dc8717de0f5c5c583526f6d68d13f0a802744f8,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/FINAL_SENTIMENT_ANALYSIS_MANIFEST.json,beed4dc304ca71ad8fb6069ec34b71103844f7b5806c4814cf14d592b7bfe040,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/FINAL_SENTIMENT_ANALYSIS_REPORT.md,d5334c12e7c7553ffa9d0387c65e736de87d535b6dfc1907efdb2117f5a6ac35,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/FINAL_SENTIMENT_ANALYSIS_SUMMARY.csv,273e16b0442ffdec60ac3ef463c03667cb17fbe114d3ed72363e65bd4ca87cb3,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/comment_sentiment_v2_injected_diagnostic.csv,a8127f75cce8733085f5b937ec9fae654ab31b3124bebd5037f394f2bcc72808,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/comment_sentiment_v2_observational.csv,64b4fdacb9c623798035b5ed024e050d7e73de2a2260a7a8fcede5a4032b20d6,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/gephi/gephi_hcc_edges_sentiment_v2.csv,5f41376b5f2a262fbf077f54b1914584824055934242f8c92efcae46dd0a2213,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/gephi/gephi_hcc_nodes_sentiment_v2.csv,267232d9f571a405cac6495d3ac52573c810255525b8aa2ca305de24bd4e4dc0,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/gephi/gephi_lcn_nodes_actor_type_sentiment_v2.csv,335a5dc934d87204a5f41cb758a6928849488a5f33db21620d14c0614a3ecb76,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/presentation/sentiment_presentation_summary.md,8201e40762254fc195d290be708dd979c2a26a693c6895a1f78b31d264fa9db3,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/presentation/sentiment_presentation_tables.csv,e8e06b4c20a25b09a60b71892a746cb9d150155643458f7d62438ff8600e81ca,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/sentiment_v2_inference_manifest.json,21a4af5a2314883ad722f4387788c287a22c174f3261ed2b0880e61fca159746,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/account_sentiment_summary_v2.csv,be4834580cfda36d1ab818be4fd230ac33ca739e8b826a4a73a89d6a44da1c97,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/brand_sentiment_summary_v2.csv,a5e9f3042106e1484fabe1625c0f4cd5578b892bf212de541febbbcb82c49e46,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/hcc_sentiment_goals_summary_v2.csv,250d18df63679742c8b8e6e8baafc9e8c62d94c7303d336cb7d5e5046baf9c8e,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/hcc_vs_nonhcc_account_sentiment_v2.csv,bc8bb4c650064f1f28c5649abd68f80613e271bc51873bebc2263873d23f3cb3,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/hcc_vs_nonhcc_comment_sentiment_v2.csv,0c78929991cb7568e7535273b6cd360643b3e2e5b9bc836e9c2f84350014947d,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/legacy_v1_to_final_v2_transition_matrix.csv,5768b438f59ac66bd726597f7b2f7320098aa44d4c16ec714efdda97b5a97f1b,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/legacy_v1_vs_final_v2_hcc_goal_changes.csv,8f6fd3c56c57ca6082be2d37b161f1e8e3c23162c8832057777083933771bc9e,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/legacy_v1_vs_final_v2_sentiment_comparison.csv,2c6e95d8a4d0c3bab7065476a8e2ac3e14d2c8f3436dc5d8bfb63ae4f22ecf7f,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/sentiment_distribution_observational.csv,8c793e5c102c6e1e9242d9abdd08b829d03c92ca643ec1b52341b99b7fe52e31,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/final_v2/tables/sentiment_input_integrity_summary.csv,d24b1f64d3783a88929f7dd98c52eeb45d3d4db39ed2d0961d70486fa89c3a1b,FROZEN_RESEARCH_ARTIFACT,False
output/rm2_sentiment/gephi/gephi_hcc_edges_sentiment.csv,5f41376b5f2a262fbf077f54b1914584824055934242f8c92efcae46dd0a2213,LEGACY_REQUIRED_FOR_REPRODUCIBILITY,False
output/rm2_sentiment/gephi/gephi_hcc_nodes_sentiment.csv,9274c202d2bd9c0eb3696953a36f49caad82a506a7a23c1ab5dea3ecb67915bd,LEGACY_REQUIRED_FOR_REPRODUCIBILITY,False
output/rm2_sentiment/human_validation/README_HUMAN_VALIDATION.md,3932638612c9697fa851b709ef3f4e4752c32a26bf497750a544c1e236d4180f,DEVELOPMENT_PROVENANCE,False
output/rm2_sentiment/human_validation/human_validation_metrics.csv,f3f4a657cc738d569c2d1580d38c97afdb678258cc8ab789b0fbb0f4ad0b8e9b,DEVELOPMENT_PROVENANCE,False
output/rm2_sentiment/human_validation/human_validation_status.csv,f3f4a657cc738d569c2d1580d38c97afdb678258cc8ab789b0fbb0f4ad0b8e9b,DEVELOPMENT_PROVENANCE,False
output/rm2_sentiment/human_validation/sentiment_human_annotation_blind.csv,2e4ad96920388e0e66ef17587fbf912c3b953dd738fd6485b85e66922d96da74,DEVELOPMENT_PROVENANCE,False
